idx_1909,idx_27463
idx_2366,idx_48134
idx_2413,idx_65736
idx_2448,idx_8231
idx_2434,idx_31507
idx_2381,idx_12761
idx_2391,idx_32374
idx_1284,idx_38642
idx_107,idx_31929
idx_1780,idx_3034
idx_1287,idx_28639
idx_2257,idx_33746
idx_2408,idx_34358
idx_196,idx_49360
idx_1722,idx_14418
idx_1214,idx_11555
idx_2563,idx_19996
idx_1932,idx_53353
idx_1932,idx_31890
idx_485,idx_25315
idx_552,idx_21790
idx_2000,idx_43257
idx_1930,idx_49184
idx_1088,idx_38918
idx_1398,idx_57412
idx_1249,idx_11014
idx_2235,idx_18070
idx_755,idx_19653
idx_70,idx_41454
idx_337,idx_35096
idx_399,idx_57081
idx_2586,idx_61962
idx_2586,idx_26277
idx_1651,idx_8505
idx_53,idx_47730
idx_432,idx_25086
idx_158,idx_53296
idx_2341,idx_14098
idx_1050,idx_36947
idx_2375,idx_30657
idx_72,idx_34989
idx_292,idx_37334
idx_44,idx_44942
idx_63,idx_49861
idx_1355,idx_13222
idx_1456,idx_9779
idx_2527,idx_17083
idx_1315,idx_16563
idx_41,idx_4793
idx_1990,idx_3281
idx_1668,idx_14221
idx_2240,idx_41981
idx_1857,idx_36240
idx_175,idx_24753
idx_1125,idx_6770
idx_2283,idx_11707
idx_1698,idx_31524
idx_2269,idx_34753
idx_2212,idx_21526
idx_1591,idx_12082
idx_250,idx_2807
idx_1114,idx_18476
idx_2491,idx_64064
idx_2297,idx_55364
idx_1711,idx_15745
idx_1392,idx_40425
idx_95,idx_27003
idx_2343,idx_66455
idx_566,idx_25050
idx_2606,idx_15006
idx_1949,idx_36782
idx_1090,idx_53929
idx_1338,idx_18455
idx_2528,idx_57860
idx_132,idx_31374
idx_132,idx_48620
idx_200,idx_49570
idx_1755,idx_56903
idx_0,idx_62611
idx_832,idx_59928
idx_1448,idx_52412
idx_1448,idx_21825
idx_1487,idx_58321
idx_1706,idx_6492
idx_1120,idx_5252
idx_1120,idx_17984
idx_27,idx_62617
idx_875,idx_56870
idx_1973,idx_66813
idx_1835,idx_43363
idx_2500,idx_37349
idx_1918,idx_63857
idx_1731,idx_51630
idx_1133,idx_27164
idx_1133,idx_58857
idx_2464,idx_60923
idx_475,idx_23194
idx_1832,idx_36618
idx_1832,idx_46778
idx_715,idx_11724
idx_863,idx_9682
idx_2601,idx_20769
idx_941,idx_48903
idx_1969,idx_42438
idx_593,idx_37565
idx_1235,idx_55304
idx_1235,idx_48735
idx_919,idx_26901
idx_2417,idx_60389
idx_2332,idx_11084
idx_899,idx_22810
idx_1394,idx_31325
idx_1848,idx_55502
idx_24,idx_46447
idx_1049,idx_9176
idx_1589,idx_51682
idx_1741,idx_34109
idx_164,idx_30380
idx_1129,idx_48749
idx_2403,idx_58834
idx_2245,idx_66002
idx_1359,idx_21592
idx_719,idx_66019
idx_80,idx_28238
idx_1307,idx_49128
idx_1127,idx_58848
idx_849,idx_39183
idx_931,idx_39688
idx_349,idx_20590
idx_1003,idx_22570
idx_2306,idx_27215
idx_1534,idx_9327
idx_1534,idx_28663
idx_1534,idx_23898
idx_996,idx_17275
idx_646,idx_45562
idx_995,idx_53036
idx_1126,idx_59979
idx_2215,idx_44590
idx_2482,idx_4314
idx_1289,idx_40872
idx_2060,idx_41272
idx_1752,idx_22505
idx_356,idx_5821
idx_1268,idx_19089
idx_2300,idx_31053
idx_227,idx_63855
idx_789,idx_20194
idx_1686,idx_19985
idx_1719,idx_65406
idx_590,idx_54169
idx_831,idx_62938
idx_1681,idx_31349
idx_1768,idx_43394
idx_1556,idx_57375
idx_455,idx_9923
idx_965,idx_10151
idx_738,idx_61721
idx_465,idx_5144
idx_1305,idx_30198
idx_1072,idx_16720
idx_1410,idx_49882
idx_1485,idx_59748
idx_1323,idx_66295
idx_810,idx_36226
idx_1397,idx_66048
idx_813,idx_59403
idx_1061,idx_52057
idx_2161,idx_33556
idx_157,idx_18880
idx_2218,idx_16980
idx_1477,idx_31574
idx_1408,idx_37230
idx_2024,idx_51206
idx_1965,idx_11883
idx_1047,idx_14886
idx_2144,idx_5038
idx_19,idx_21847
idx_684,idx_58018
idx_514,idx_34987
idx_547,idx_46542
idx_1948,idx_36079
idx_29,idx_26087
idx_1908,idx_47885
idx_1006,idx_10647
idx_293,idx_37698
idx_834,idx_56159
idx_231,idx_6756
idx_2303,idx_41230
idx_2522,idx_39309
idx_703,idx_14879
idx_1780,idx_15184
idx_2080,idx_28010
idx_2611,idx_64826
idx_1533,idx_39585
idx_699,idx_53644
idx_1191,idx_29651
idx_1377,idx_46523
idx_1794,idx_24752
idx_1458,idx_7998
idx_687,idx_9657
idx_783,idx_18874
idx_1707,idx_12532
idx_143,idx_30680
idx_2481,idx_66811
idx_1751,idx_35777
idx_1055,idx_11821
idx_1799,idx_65667
idx_877,idx_57386
idx_1102,idx_2795
idx_1095,idx_65439
idx_1095,idx_27936
idx_1332,idx_5454
idx_1123,idx_27011
idx_99,idx_65612
idx_1957,idx_47712
idx_788,idx_31405
idx_399,idx_33553
idx_332,idx_58712
idx_1524,idx_13298
idx_1512,idx_5446
idx_384,idx_9297
idx_1119,idx_35528
idx_394,idx_9096
idx_959,idx_12145
idx_959,idx_2911
idx_57,idx_22736
idx_431,idx_58478
idx_1627,idx_49228
idx_1376,idx_58654
idx_775,idx_49129
idx_795,idx_45819
idx_1834,idx_34750
idx_1273,idx_44358
idx_2269,idx_4818
idx_451,idx_30277
idx_1326,idx_41932
idx_983,idx_35985
idx_1438,idx_58074
idx_1294,idx_7912
idx_2117,idx_65849
idx_2542,idx_35184
idx_1828,idx_21245
idx_895,idx_53012
idx_1187,idx_2734
idx_1229,idx_46672
idx_1068,idx_38894
idx_2347,idx_47891
idx_2315,idx_39236
idx_944,idx_57499
idx_1678,idx_7423
idx_1678,idx_52710
idx_1818,idx_52914
idx_557,idx_32806
idx_832,idx_57326
idx_459,idx_45496
idx_1487,idx_45853
idx_614,idx_66285
idx_232,idx_17009
idx_2176,idx_7249
idx_2372,idx_30201
idx_695,idx_58081
idx_797,idx_8670
idx_1020,idx_47461
idx_1876,idx_30149
idx_1444,idx_45879
idx_803,idx_26546
idx_1118,idx_43314
idx_2441,idx_53367
idx_597,idx_28436
idx_266,idx_34681
idx_266,idx_41254
idx_2596,idx_20208
idx_84,idx_5484
idx_450,idx_30621
idx_1687,idx_26429
idx_1989,idx_44005
idx_1439,idx_63230
idx_854,idx_61629
idx_1179,idx_35459
idx_1180,idx_61556
idx_1264,idx_2909
idx_1674,idx_8897
idx_2169,idx_47905
idx_1345,idx_49543
idx_1129,idx_42899
idx_1129,idx_23163
idx_2275,idx_63951
idx_5,idx_46343
idx_1210,idx_36806
idx_842,idx_32120
idx_1868,idx_51996
idx_1868,idx_36012
idx_970,idx_34294
idx_49,idx_22013
idx_49,idx_52635
idx_1310,idx_64908
idx_374,idx_59599
idx_1602,idx_14540
idx_1004,idx_36113
idx_355,idx_39730
idx_1534,idx_35544
idx_1557,idx_34093
idx_1629,idx_45371
idx_243,idx_7145
idx_2549,idx_45323
idx_2549,idx_33016
idx_1586,idx_40783
idx_263,idx_5273
idx_1936,idx_17927
idx_1605,idx_40448
idx_1012,idx_44457
idx_1205,idx_56087
idx_1205,idx_38172
idx_1188,idx_55638
idx_1805,idx_24664
idx_554,idx_18763
idx_1719,idx_6737
idx_1719,idx_56547
idx_1610,idx_60671
idx_590,idx_20895
idx_831,idx_47765
idx_589,idx_15937
idx_2102,idx_3336
idx_950,idx_33853
idx_668,idx_13839
idx_949,idx_22274
idx_1480,idx_28492
idx_1454,idx_12986
idx_1284,idx_33482
idx_1256,idx_56956
idx_1068,idx_12779
idx_1407,idx_46597
idx_1143,idx_64698
idx_1165,idx_52475
idx_799,idx_32724
idx_793,idx_57187
idx_502,idx_42425
idx_1982,idx_10006
idx_1441,idx_19002
idx_1192,idx_31359
idx_2011,idx_3280
idx_1096,idx_52390
idx_1912,idx_8386
idx_1215,idx_17981
idx_1954,idx_52366
idx_39,idx_8103
idx_2125,idx_29099
idx_1388,idx_27750
idx_1388,idx_22974
idx_1842,idx_10176
idx_1996,idx_15807
idx_2602,idx_64277
idx_1826,idx_53485
idx_1847,idx_62784
idx_19,idx_23839
idx_1830,idx_27914
idx_1199,idx_2718
idx_1924,idx_51421
idx_1872,idx_57097
idx_1939,idx_42324
idx_290,idx_40891
idx_449,idx_35854
idx_909,idx_40933
idx_2352,idx_38800
idx_2366,idx_23199
idx_2489,idx_12555
idx_1664,idx_13874
idx_1284,idx_8016
idx_2293,idx_10213
idx_1270,idx_5232
idx_1543,idx_62512
idx_2615,idx_60175
idx_1701,idx_59213
idx_2243,idx_21296
idx_351,idx_33022
idx_2409,idx_38384
idx_1802,idx_44371
idx_1319,idx_56931
idx_32,idx_63836
idx_687,idx_35315
idx_2118,idx_23001
idx_1707,idx_40623
idx_1707,idx_28589
idx_1600,idx_31905
idx_2397,idx_22815
idx_2091,idx_38606
idx_1799,idx_23708
idx_1928,idx_64365
idx_26,idx_20821
idx_653,idx_17573
idx_584,idx_40910
idx_2429,idx_25241
idx_2533,idx_4310
idx_2365,idx_44941
idx_365,idx_22354
idx_1730,idx_42790
idx_399,idx_44969
idx_384,idx_17866
idx_860,idx_32239
idx_2581,idx_33149
idx_2581,idx_31723
idx_1858,idx_66367
idx_123,idx_16209
idx_302,idx_9070
idx_1750,idx_5946
idx_65,idx_38639
idx_2012,idx_39329
idx_953,idx_21590
idx_1348,idx_46522
idx_1424,idx_46393
idx_1607,idx_63183
idx_2199,idx_37785
idx_2445,idx_44073
idx_127,idx_24794
idx_1857,idx_20360
idx_2267,idx_49090
idx_920,idx_40583
idx_471,idx_56503
idx_1790,idx_52444
idx_2438,idx_4083
idx_2025,idx_43332
idx_2212,idx_51440
idx_2518,idx_59351
idx_221,idx_8171
idx_1171,idx_42283
idx_2458,idx_16504
idx_1322,idx_30267
idx_9,idx_51532
idx_1711,idx_56626
idx_1644,idx_22394
idx_95,idx_25221
idx_95,idx_39267
idx_95,idx_19931
idx_160,idx_31407
idx_1612,idx_52031
idx_1090,idx_36255
idx_1293,idx_52725
idx_1158,idx_34600
idx_1283,idx_59900
idx_928,idx_45211
idx_2528,idx_34649
idx_540,idx_44330
idx_1819,idx_65431
idx_1176,idx_20538
idx_2442,idx_23620
idx_1353,idx_14626
idx_2614,idx_24124
idx_1344,idx_65681
idx_2373,idx_12575
idx_1419,idx_31518
idx_1419,idx_45294
idx_1120,idx_64484
idx_695,idx_63035
idx_178,idx_25859
idx_2607,idx_9056
idx_1093,idx_56992
idx_1786,idx_6879
idx_851,idx_42890
idx_1704,idx_35924
idx_2605,idx_52150
idx_2531,idx_46440
idx_2241,idx_26597
idx_403,idx_5014
idx_2069,idx_60855
idx_2490,idx_27324
idx_2268,idx_54772
idx_1855,idx_46470
idx_1324,idx_53922
idx_570,idx_18071
idx_2452,idx_39907
idx_360,idx_21227
idx_1542,idx_20723
idx_2477,idx_54199
idx_112,idx_18962
idx_1241,idx_56402
idx_1498,idx_48915
idx_1164,idx_35996
idx_937,idx_17115
idx_91,idx_26353
idx_842,idx_10125
idx_1534,idx_13872
idx_667,idx_12325
idx_2056,idx_63685
idx_357,idx_8501
idx_1587,idx_5005
idx_1936,idx_13248
idx_1718,idx_35270
idx_2579,idx_4524
idx_2411,idx_56285
idx_1022,idx_30210
idx_1366,idx_57290
idx_1747,idx_21512
idx_2103,idx_52813
idx_1610,idx_19127
idx_2019,idx_65299
idx_476,idx_56747
idx_2017,idx_48641
idx_710,idx_18771
idx_1227,idx_26827
idx_1468,idx_37360
idx_1124,idx_46528
idx_853,idx_9876
idx_1162,idx_23652
idx_1068,idx_36297
idx_1545,idx_37572
idx_810,idx_47934
idx_1321,idx_18748
idx_1061,idx_43334
idx_268,idx_29497
idx_502,idx_37927
idx_1152,idx_66826
idx_1026,idx_14254
idx_1865,idx_44131
idx_1441,idx_41679
idx_1920,idx_41161
idx_2198,idx_39784
idx_43,idx_66251
idx_177,idx_34389
idx_1113,idx_25946
idx_19,idx_22567
idx_19,idx_23117
idx_1830,idx_9705
idx_2003,idx_55605
idx_102,idx_54811
idx_1571,idx_29670
idx_2285,idx_7707
idx_1005,idx_4620
idx_1142,idx_51324
idx_1543,idx_37786
idx_2379,idx_50117
idx_624,idx_53311
idx_111,idx_31807
idx_2408,idx_54651
idx_2320,idx_29610
idx_1319,idx_52586
idx_256,idx_14279
idx_1905,idx_19415
idx_994,idx_33158
idx_1458,idx_22926
idx_1923,idx_29269
idx_1386,idx_50045
idx_1111,idx_20471
idx_584,idx_45900
idx_1209,idx_44417
idx_135,idx_55086
idx_1128,idx_59268
idx_2447,idx_23925
idx_1123,idx_17829
idx_275,idx_25376
idx_2498,idx_40488
idx_2368,idx_66559
idx_1689,idx_13662
idx_384,idx_58916
idx_2520,idx_64987
idx_2247,idx_36670
idx_922,idx_66854
idx_531,idx_54908
idx_2049,idx_43010
idx_775,idx_28318
idx_701,idx_33552
idx_2138,idx_44759
idx_2527,idx_57876
idx_2201,idx_40965
idx_2267,idx_20935
idx_2266,idx_65522
idx_1455,idx_53953
idx_746,idx_36898
idx_221,idx_41028
idx_1171,idx_32406
idx_1715,idx_47891
idx_2355,idx_45153
idx_1412,idx_41307
idx_1033,idx_60751
idx_414,idx_22095
idx_818,idx_61045
idx_1541,idx_5319
idx_1281,idx_32313
idx_2604,idx_28430
idx_1638,idx_40514
idx_496,idx_55005
idx_496,idx_29405
idx_1159,idx_60473
idx_1176,idx_35417
idx_1696,idx_35175
idx_832,idx_44996
idx_130,idx_59196
idx_1238,idx_5225
idx_1267,idx_19077
idx_626,idx_35157
idx_1144,idx_58720
idx_512,idx_14709
idx_562,idx_3659
idx_806,idx_15119
idx_964,idx_35551
idx_964,idx_9135
idx_1222,idx_50609
idx_2398,idx_50472
idx_1684,idx_43523
idx_887,idx_61964
idx_1382,idx_56391
idx_1970,idx_32180
idx_1213,idx_26262
idx_1157,idx_17854
idx_1442,idx_65498
idx_1855,idx_59044
idx_581,idx_23663
idx_1274,idx_50421
idx_360,idx_37848
idx_24,idx_34175
idx_2296,idx_66868
idx_1656,idx_7163
idx_892,idx_54745
idx_1180,idx_3115
idx_1498,idx_66238
idx_1498,idx_19564
idx_613,idx_4434
idx_2403,idx_12347
idx_1039,idx_45987
idx_1039,idx_55229
idx_1359,idx_25230
idx_2324,idx_58014
idx_1868,idx_39755
idx_1602,idx_26461
idx_2262,idx_15996
idx_1415,idx_39068
idx_976,idx_34370
idx_171,idx_58297
idx_1910,idx_52360
idx_379,idx_25844
idx_1205,idx_25792
idx_2579,idx_18478
idx_148,idx_41178
idx_680,idx_42638
idx_1268,idx_11050
idx_2300,idx_21894
idx_1747,idx_5714
idx_1221,idx_23144
idx_237,idx_23074
idx_1901,idx_13123
idx_831,idx_35702
idx_2587,idx_10619
idx_480,idx_50559
idx_997,idx_50079
idx_1040,idx_47899
idx_1480,idx_42428
idx_1454,idx_10521
idx_1256,idx_4122
idx_672,idx_66762
idx_1379,idx_25750
idx_1288,idx_9681
idx_1373,idx_11780
idx_1321,idx_11133
idx_1298,idx_21774
idx_1298,idx_10853
idx_1026,idx_43448
idx_2246,idx_43810
idx_1516,idx_14463
idx_1477,idx_40386
idx_1250,idx_58732
idx_1826,idx_16098
idx_19,idx_5346
idx_1496,idx_59770
idx_852,idx_14787
idx_265,idx_32618
idx_862,idx_28207
idx_50,idx_39558
idx_449,idx_56656
idx_2276,idx_32146
idx_2264,idx_44803
idx_2293,idx_59996
idx_2055,idx_56842
idx_2536,idx_59689
idx_437,idx_56081
idx_2453,idx_55009
idx_1377,idx_53589
idx_1517,idx_63052
idx_125,idx_19220
idx_1055,idx_6682
idx_1815,idx_56692
idx_2279,idx_28219
idx_1722,idx_21025
idx_1214,idx_15803
idx_584,idx_32456
idx_2429,idx_61812
idx_1123,idx_5840
idx_1553,idx_41109
idx_1041,idx_41963
idx_1697,idx_38034
idx_1822,idx_46132
idx_298,idx_5530
idx_835,idx_49556
idx_1943,idx_34188
idx_1472,idx_63985
idx_65,idx_44132
idx_2026,idx_59197
idx_633,idx_8179
idx_1988,idx_18762
idx_1672,idx_13789
idx_524,idx_38209
idx_1390,idx_11735
idx_2415,idx_47271
idx_775,idx_32846
idx_1092,idx_30092
idx_1603,idx_29422
idx_375,idx_16118
idx_2199,idx_45106
idx_2284,idx_18910
idx_1481,idx_26160
idx_1985,idx_59429
idx_1896,idx_15299
idx_1197,idx_11447
idx_798,idx_62769
idx_521,idx_28353
idx_2323,idx_61606
idx_1852,idx_31483
idx_1469,idx_64204
idx_1322,idx_9357
idx_2310,idx_27827
idx_38,idx_62958
idx_1025,idx_53237
idx_2460,idx_37676
idx_343,idx_35712
idx_1860,idx_5491
idx_508,idx_21062
idx_572,idx_30268
idx_95,idx_48536
idx_93,idx_6246
idx_1163,idx_21586
idx_441,idx_31235
idx_2111,idx_30148
idx_1043,idx_9814
idx_1375,idx_60291
idx_1090,idx_52562
idx_1966,idx_4160
idx_1997,idx_49302
idx_1414,idx_59707
idx_1555,idx_26949
idx_1859,idx_51900
idx_1733,idx_59321
idx_1678,idx_48263
idx_280,idx_38669
idx_1755,idx_44430
idx_377,idx_29913
idx_1176,idx_52994
idx_1066,idx_24069
idx_1238,idx_7327
idx_1238,idx_21567
idx_2614,idx_4658
idx_1419,idx_41469
idx_625,idx_45197
idx_917,idx_8546
idx_1973,idx_5472
idx_1973,idx_63672
idx_1093,idx_53064
idx_2286,idx_3207
idx_1731,idx_64960
idx_1133,idx_22348
idx_1495,idx_22587
idx_101,idx_50381
idx_1572,idx_31970
idx_458,idx_39461
idx_1235,idx_34817
idx_137,idx_27289
idx_2318,idx_15680
idx_825,idx_44176
idx_560,idx_37528
idx_2490,idx_8866
idx_1628,idx_43434
idx_1564,idx_7936
idx_899,idx_48855
idx_1785,idx_64541
idx_2446,idx_21126
idx_304,idx_19724
idx_180,idx_4308
idx_493,idx_33207
idx_1049,idx_55994
idx_164,idx_65386
idx_1409,idx_30361
idx_5,idx_38244
idx_842,idx_45536
idx_1868,idx_57005
idx_1404,idx_64249
idx_49,idx_37536
idx_936,idx_29517
idx_1645,idx_5193
idx_2488,idx_17071
idx_2271,idx_16352
idx_995,idx_26666
idx_1587,idx_42216
idx_553,idx_6173
idx_1745,idx_23676
idx_2568,idx_60149
idx_1532,idx_35756
idx_1717,idx_3205
idx_2077,idx_11330
idx_532,idx_6381
idx_2479,idx_32942
idx_1594,idx_24402
idx_202,idx_9319
idx_881,idx_36131
idx_2248,idx_56527
idx_1329,idx_29324
idx_1201,idx_64379
idx_845,idx_28534
idx_1040,idx_51912
idx_915,idx_66394
idx_630,idx_29348
idx_971,idx_19695
idx_690,idx_25866
idx_1379,idx_36071
idx_1321,idx_16265
idx_1165,idx_13617
idx_1837,idx_25839
idx_2246,idx_53952
idx_1554,idx_28759
idx_2188,idx_4196
idx_2119,idx_43118
idx_1954,idx_36728
idx_1471,idx_9242
idx_2126,idx_65545
idx_2126,idx_54020
idx_1237,idx_17904
idx_1551,idx_15879
idx_1979,idx_55626
idx_407,idx_66639
idx_430,idx_29745
idx_1878,idx_49073
idx_911,idx_43424
idx_2483,idx_60355
idx_2399,idx_8619
idx_2553,idx_51553
idx_107,idx_39661
idx_1899,idx_23349
idx_2277,idx_57079
idx_1276,idx_53538
idx_256,idx_7410
idx_1386,idx_35324
idx_66,idx_55095
idx_1311,idx_27707
idx_2288,idx_46117
idx_784,idx_57593
idx_787,idx_51903
idx_1867,idx_35046
idx_98,idx_60965
idx_1932,idx_60658
idx_2524,idx_21179
idx_1759,idx_3099
idx_2302,idx_59246
idx_1930,idx_61486
idx_2498,idx_5844
idx_1653,idx_66563
idx_1536,idx_23096
idx_388,idx_31530
idx_365,idx_26337
idx_2208,idx_30796
idx_1011,idx_65631
idx_1524,idx_57953
idx_947,idx_34399
idx_1356,idx_13394
idx_1913,idx_12559
idx_794,idx_41389
idx_531,idx_5920
idx_959,idx_25674
idx_872,idx_5450
idx_2353,idx_58356
idx_2571,idx_35352
idx_72,idx_42113
idx_1765,idx_34147
idx_1078,idx_31771
idx_1988,idx_14688
idx_1581,idx_49244
idx_1376,idx_52480
idx_2415,idx_35649
idx_1110,idx_49810
idx_1246,idx_59827
idx_2493,idx_27513
idx_692,idx_13320
idx_41,idx_15621
idx_1424,idx_49927
idx_2240,idx_25656
idx_1849,idx_22072
idx_1959,idx_31740
idx_1897,idx_54952
idx_2554,idx_6174
idx_1834,idx_50622
idx_1834,idx_45791
idx_2425,idx_20095
idx_1963,idx_43824
idx_876,idx_61885
idx_2355,idx_48596
idx_2355,idx_9110
idx_673,idx_10692
idx_649,idx_8263
idx_594,idx_49926
idx_414,idx_49648
idx_95,idx_10460
idx_1541,idx_13261
idx_1281,idx_61254
idx_566,idx_56391
idx_1187,idx_7162
idx_844,idx_53706
idx_259,idx_6360
idx_1090,idx_46735
idx_1962,idx_33943
idx_944,idx_4382
idx_254,idx_31081
idx_333,idx_41089
idx_247,idx_2641
idx_1212,idx_5844
idx_1135,idx_35376
idx_1876,idx_29732
idx_1489,idx_13394
idx_1918,idx_19845
idx_1381,idx_49666
idx_1509,idx_27506
idx_1467,idx_14153
idx_2464,idx_39718
idx_1877,idx_41431
idx_2104,idx_16835
idx_1382,idx_66461
idx_2605,idx_4996
idx_1331,idx_26138
idx_1331,idx_18273
idx_1749,idx_44008
idx_2363,idx_40232
idx_1796,idx_58335
idx_360,idx_12881
idx_2309,idx_13363
idx_164,idx_4416
idx_1341,idx_60070
idx_1520,idx_52140
idx_1409,idx_50239
idx_2466,idx_60747
idx_2053,idx_5133
idx_17,idx_40473
idx_2426,idx_58168
idx_2412,idx_42433
idx_2574,idx_22456
idx_970,idx_31150
idx_49,idx_47781
idx_2211,idx_2796
idx_772,idx_37441
idx_390,idx_48809
idx_955,idx_48853
idx_1629,idx_33763
idx_2064,idx_48460
idx_2597,idx_3919
idx_1873,idx_63473
idx_1718,idx_21669
idx_2568,idx_19787
idx_1532,idx_20989
idx_1336,idx_39709
idx_968,idx_5507
idx_2579,idx_57595
idx_846,idx_56214
idx_1484,idx_4662
idx_433,idx_17590
idx_1070,idx_38153
idx_668,idx_64755
idx_1559,idx_45101
idx_371,idx_60144
idx_779,idx_4941
idx_736,idx_58865
idx_845,idx_19950
idx_1057,idx_33669
idx_1545,idx_19217
idx_1812,idx_38196
idx_810,idx_61656
idx_380,idx_41159
idx_1143,idx_53291
idx_1317,idx_4523
idx_1466,idx_54679
idx_1798,idx_40795
idx_2022,idx_20942
idx_2183,idx_38187
idx_2584,idx_38203
idx_1490,idx_15487
idx_1211,idx_38935
idx_1047,idx_12038
idx_55,idx_21273
idx_2126,idx_57714
idx_2153,idx_4887
idx_1746,idx_23644
idx_19,idx_60625
idx_19,idx_30300
idx_2233,idx_38296
idx_632,idx_34094
idx_362,idx_54153
idx_538,idx_64201
idx_1904,idx_41479
idx_585,idx_39922
idx_942,idx_16446
idx_2303,idx_24703
idx_2560,idx_5503
idx_2553,idx_20887
idx_2522,idx_15049
idx_2285,idx_15219
idx_2387,idx_17773
idx_2080,idx_27135
idx_624,idx_48232
idx_1287,idx_22847
idx_1802,idx_31163
idx_2320,idx_7957
idx_1794,idx_61142
idx_1428,idx_54375
idx_1707,idx_22563
idx_1311,idx_22081
idx_1470,idx_66493
idx_681,idx_27088
idx_1316,idx_12511
idx_645,idx_34422
idx_2184,idx_62614
idx_2222,idx_48480
idx_1722,idx_4276
idx_1722,idx_38596
idx_1111,idx_32319
idx_2074,idx_62466
idx_2533,idx_20752
idx_1807,idx_35717
idx_1807,idx_41284
idx_99,idx_3713
idx_2486,idx_56666
idx_755,idx_27109
idx_337,idx_26241
idx_1753,idx_16981
idx_1356,idx_40179
idx_770,idx_13575
idx_116,idx_36815
idx_432,idx_49237
idx_652,idx_45880
idx_1723,idx_26800
idx_1583,idx_58011
idx_21,idx_41591
idx_1713,idx_48760
idx_1030,idx_35146
idx_775,idx_37521
idx_610,idx_13506
idx_1424,idx_31367
idx_1424,idx_16833
idx_1417,idx_22391
idx_1990,idx_53511
idx_2432,idx_22480
idx_30,idx_30113
idx_1857,idx_10593
idx_781,idx_20023
idx_423,idx_63482
idx_423,idx_51720
idx_1172,idx_55294
idx_1460,idx_19319
idx_1436,idx_24163
idx_241,idx_47672
idx_829,idx_30079
idx_2358,idx_15300
idx_1147,idx_60073
idx_2484,idx_25555
idx_2458,idx_49260
idx_289,idx_66517
idx_1694,idx_23560
idx_1392,idx_55322
idx_95,idx_5826
idx_95,idx_52926
idx_1541,idx_16128
idx_893,idx_32118
idx_616,idx_48017
idx_944,idx_18795
idx_1338,idx_17724
idx_1678,idx_61341
idx_280,idx_25697
idx_1755,idx_20752
idx_1176,idx_53846
idx_1560,idx_18243
idx_1267,idx_66630
idx_1267,idx_10075
idx_1703,idx_21676
idx_233,idx_11669
idx_2237,idx_66246
idx_640,idx_64302
idx_2372,idx_3548
idx_2607,idx_66472
idx_1973,idx_14472
idx_2374,idx_21245
idx_748,idx_39877
idx_797,idx_53123
idx_717,idx_40050
idx_2258,idx_60907
idx_1059,idx_42535
idx_2436,idx_64451
idx_2104,idx_48496
idx_2601,idx_26781
idx_1384,idx_32956
idx_2083,idx_52033
idx_1166,idx_4515
idx_2228,idx_65068
idx_1679,idx_3992
idx_24,idx_35876
idx_1180,idx_33754
idx_1264,idx_6532
idx_164,idx_57703
idx_1242,idx_57252
idx_2344,idx_56368
idx_112,idx_16487
idx_1498,idx_24152
idx_1409,idx_27226
idx_1665,idx_23852
idx_474,idx_56697
idx_413,idx_60102
idx_1782,idx_39309
idx_1367,idx_7700
idx_1433,idx_4692
idx_390,idx_41551
idx_1175,idx_60649
idx_1774,idx_4145
idx_2578,idx_24921
idx_2578,idx_58202
idx_2579,idx_52059
idx_1975,idx_26288
idx_1907,idx_61554
idx_1117,idx_13747
idx_882,idx_44568
idx_1122,idx_34939
idx_2325,idx_42992
idx_621,idx_43843
idx_630,idx_24239
idx_1454,idx_25695
idx_301,idx_53382
idx_1545,idx_5848
idx_664,idx_34597
idx_1288,idx_17615
idx_810,idx_45476
idx_463,idx_10244
idx_1156,idx_6449
idx_288,idx_23273
idx_1823,idx_26907
idx_422,idx_23703
idx_819,idx_40493
idx_1351,idx_28504
idx_1473,idx_51850
idx_827,idx_17911
idx_1865,idx_54922
idx_1362,idx_29161
idx_2246,idx_31146
idx_1215,idx_36820
idx_97,idx_16346
idx_1969,idx_45272
idx_154,idx_32536
idx_19,idx_28594
idx_2057,idx_41896
idx_1979,idx_50336
idx_642,idx_58108
idx_670,idx_13831
idx_486,idx_55244
idx_2264,idx_29242
idx_2378,idx_41596
idx_2381,idx_17689
idx_2508,idx_36721
idx_2406,idx_60240
idx_1494,idx_37487
idx_2124,idx_16995
idx_1543,idx_51318
idx_2179,idx_49304
idx_1567,idx_25345
idx_1802,idx_56317
idx_1504,idx_65293
idx_1386,idx_43300
idx_848,idx_48713
idx_1558,idx_35739
idx_573,idx_38990
idx_1190,idx_56132
idx_1506,idx_60100
idx_210,idx_36312
idx_210,idx_7648
idx_584,idx_27743
idx_1712,idx_29886
idx_1136,idx_10129
idx_1332,idx_2717
idx_2159,idx_43904
idx_2533,idx_44430
idx_1911,idx_55894
idx_1960,idx_16590
idx_399,idx_47674
idx_1401,idx_44374
idx_1356,idx_4088
idx_2062,idx_20563
idx_907,idx_31463
idx_1744,idx_49409
idx_72,idx_49964
idx_1183,idx_32086
idx_30,idx_65534
idx_1699,idx_7972
idx_420,idx_19047
idx_1834,idx_41965
idx_1926,idx_54318
idx_1027,idx_21004
idx_2182,idx_10634
idx_798,idx_51544
idx_1168,idx_20490
idx_782,idx_52759
idx_691,idx_56829
