0_abv,0_beer_name,0_brew_factory_name,0_style,1_abv,1_beer_name,1_brew_factory_name,1_style
6.0,redioactive,bottle_logic_brewing,american_amber_red_ale,,,,
5.1,shogun_soba,books_brews,american_amber_red_ale,,,,
8.5,old_madrona,island_hoppin_brewery,american_amber_red_ale,,,,
9.2,brewmaster_s_reserve_imperial_red_ale,bj_s_chicago_pizza_brewery_inc,american_amber_red_ale,,,,
8.5,mega_blazing_world,modern_times_beer,american_amber_red_ale,,,,
7.2,big_horn,sequoia_brewing_company,american_amber_red_ale,,,,
4.0,squatters_respect_your_mother_organic_amber_ale,utah_brewers_cooperative,american_amber_red_ale,,,,
5.3,smoke_oats,spoonwood_brewing_company,american_amber_red_ale,,,,
5.8,slap_happy,bog_iron_brewing,american_amber_red_ale,,,,
4.5,main_stage_amber_ale,612_brew,american_amber_red_ale,,,,
7.8,dread_double_red_ale,bullfrog_brewery,american_amber_red_ale,,,,
5.7,hazelnut_harvest,rustic_road_brewing_company,american_amber_red_ale,,,,
5.5,batch_800_pbj_amber_ale,swamp_head_brewery,american_amber_red_ale,,,,
5.0,chatoe_rogue_oregasmic_ale,rogue_ales,american_amber_red_ale,,,,
5.2,crystal_red,amnesia_brewing,american_amber_red_ale,,,,
5.7,turnaround_red,twelve_bar_brews,american_amber_red_ale,,,,
4.8,wicked_tea_party,wicked_weed_brewing,american_amber_red_ale,,,,
,red_sunshine,ocean_avenue_brewery,american_amber_red_ale,,,,
6.2,sigtuna_r_d_p_sk,sigtuna_brygghus,american_amber_red_ale,,,,
6.0,red_line_ale,hellbender_brewing_company,american_amber_red_ale,,,,
7.3,mighty_red,fargo_brewing_company,american_amber_red_ale,,,,
9.8,hangman,ocelot_brewing_company,american_amber_red_ale,,,,
4.5,emily_s_ember,seven_brides_brewing,american_amber_red_ale,,,,
6.0,reds_rye,hiwire_brewing,american_amber_red_ale,,,,
9.5,hop_whompus,bagby_beer_company,american_amber_red_ale,,,,
10.0,hopkowski,iron_hill_brewery_restaurant,american_amber_red_ale,,,,
5.3,reflector,crank_arm_brewing,american_amber_red_ale,,,,
5.0,banks_amber_ale,banks_barbados_breweries_limited,american_amber_red_ale,,,,
5.0,glutenberg_8,brasseurs_sans_gluten,american_amber_red_ale,,,,
5.5,manheim_red,joboy_s_brew_pub,american_amber_red_ale,,,,
6.0,double_dee,black_star_coop_pub_brewery,american_amber_red_ale,,,,
5.8,firestorm_red,three_creeks_brewing_co,american_amber_red_ale,,,,
5.0,all_american_red_ale,centennial_beer_co,american_amber_red_ale,,,,
,dougie_style_amber,il_vicino_brewery_canteen,american_amber_red_ale,,,,
5.6,red_duck_hoppy_amber,purrumbete_brewing_company_red_duck,american_amber_red_ale,,,,
6.2,roil_red,imperial_oak_brewing,american_amber_red_ale,,,,
5.0,black_forest_grateful_red,black_forest_brew_haus_grill,american_amber_red_ale,,,,
5.8,extra_hoppy_ale,australian_hotel_brewery,american_amber_red_ale,,,,
7.0,timberwolf_bourbonoaked_red,wolf_creek_brewing,american_amber_red_ale,,,,
,red_cedar_ale,northwoods_brewpub_and_grill,american_amber_red_ale,,,,
4.5,s_t_eriks_amber_ale,galatea_spirits,american_amber_red_ale,,,,
8.7,mountain_hawk_red_ale,wolf_creek_brewing,american_amber_red_ale,,,,
8.0,hyper_combo_red_rye_ipa,dead_frog_brewing,american_amber_red_ale,,,,
12.0,bourbon_barrel_aged_horus_imperial_red,elevator_brewery_draught_haus,american_amber_red_ale,,,,
8.7,bulleit_bourbon_barrel_aged_gknight,oskar_blues_grill_brew,american_amber_red_ale,,,,
5.4,declaration_ale,american_honor_beer_company,american_amber_red_ale,,,,
4.8,dragon_red_ale,bilbo_s_pizza,american_amber_red_ale,,,,
6.5,phat_matt_s_red,phat_matt_s_brewing_co,american_amber_red_ale,,,,
6.8,sacrilicious_ale,seabright_brewery,american_amber_red_ale,,,,
5.6,stepchild_red_ale,third_street_aleworks,american_amber_red_ale,,,,
4.4,petal_to_the_metal,black_sky_brewery,american_amber_red_ale,,,,
8.0,red_dragon_imperial_red_ale,dead_frog_brewing,american_amber_red_ale,,,,
7.0,the_boxer_india_red_ale,lowdown_brewery_kitchen,american_amber_red_ale,,,,
5.6,atalaya_amber,blue_corn_brewery,american_amber_red_ale,,,,
,daisy_ale,fitger_s_brewhouse,american_amber_red_ale,,,,
5.5,sleeping_lion_red,council_rock_brewery,american_amber_red_ale,,,,
5.0,kootenay_true_ale,columbia_brewery,american_amber_red_ale,,,,
5.0,burning_sun_red,gonzo_s_biggdogg_brewing,american_amber_red_ale,,,,
5.2,river_rat_amber_ale,main_st_grille_brewing_company,american_amber_red_ale,,,,
5.5,coffee_amber,fortnight_brewing_company,american_amber_red_ale,,,,
,cardiff_chronic,pizza_port_solana_beach,american_amber_red_ale,,,,
6.1,cardinal_sin,absolution_brewing_company,american_amber_red_ale,,,,
6.0,crater_lake_amber_ale,klamath_basin_brewing_co_the_creamery_brew_pub_and_grill,american_amber_red_ale,,,,
5.0,brickhouse,twodeep_brewing_co,american_amber_red_ale,,,,
7.8,barley_s_red_molly_imp,smokehouse_brewing_co,american_amber_red_ale,,,,
,honey_ale,feather_river_brewing_co,american_amber_red_ale,,,,
5.5,indie_ale,birrificio_indipendente_elav,american_amber_red_ale,,,,
6.2,santa_rosa_red,anacapa_brewing_company,american_amber_red_ale,,,,
6.3,irreverent,warped_wing_brewing_company,american_amber_red_ale,,,,
5.8,cold_drip_city,spoonwood_brewing_company,american_amber_red_ale,,,,
5.0,maintop_mountain_ale,brothers_craft_brewing,american_amber_red_ale,,,,
6.5,lolmaia_la_9,birrificio_lolmaia,american_amber_red_ale,,,,
,pisgah_red_ale,pisgah_brewing_co,american_amber_red_ale,,,,
5.2,cardinal_red,lumber_barons_brewery,american_amber_red_ale,,,,
5.9,san_marcos_red_amber_ale,san_marcos_brewery_grill,american_amber_red_ale,,,,
8.4,business_casual,the_brew_gentlemen_beer_co,american_amber_red_ale,,,,
5.7,big_red_ale,red_car_brewery_and_restaurant,american_amber_red_ale,,,,
,olmsted_amber,park_tavern,american_amber_red_ale,,,,
,toronado_red,alpine_beer_company,american_amber_red_ale,,,,
5.5,dham_rousse,les_brasseurs_du_hameau,american_amber_red_ale,,,,
7.0,king_crimson,church_brew_works,american_amber_red_ale,,,,
7.7,small_victories,revelry_brewing_co,american_amber_red_ale,,,,
6.5,roble_d,claremont_craft_ales,american_amber_red_ale,,,,
5.6,cherrywood,taft_s_ale_house,american_amber_red_ale,,,,
4.5,topless_amber,lookout_brewing_co,american_amber_red_ale,,,,
4.7,northern_lights_amber,broken_tooth_brewing,american_amber_red_ale,,,,
5.8,keep_on_truckin_red_ipa,brewcult,american_amber_red_ale,,,,
6.2,iwcb_unite,cigar_city_brewing,american_amber_red_ale,,,,
5.0,rousse,microbrasserie_la_chouape,american_amber_red_ale,,,,
7.0,the_huntsman,barley_mow_brewing_company,american_amber_red_ale,,,,
6.0,stallhagen_us_red_ale,stallhagens_bryggeri_ab,american_amber_red_ale,,,,
7.0,amiti,brouwerij_de_dochter_van_de_korenaar,american_amber_red_ale,,,,
6.2,charles_henri_ale_ambr,brasserie_les_2_fr_res,american_amber_red_ale,,,,
6.0,coastal_edge_copper,assawoman_bay_brewing_company,american_amber_red_ale,,,,
4.7,red_eye_rye,cascade_brewing_raccoon_lodge_brewpub,american_amber_red_ale,,,,
6.0,rav_l,angry_erik_brewing,american_amber_red_ale,,,,
8.2,liquid_monstrous,siren_craft_brew,american_amber_red_ale,,,,
5.3,fatback_amber,cool_springs_brewery,american_amber_red_ale,,,,
4.5,pumphouse_copper,gilgamesh_brewing,american_amber_red_ale,,,,
5.6,red_trolley_ale,karl_strauss_brewing_company,american_amber_red_ale,,,,
5.0,broken_red_ale,broken_bow_brewery,american_amber_red_ale,,,,
5.7,railslide_red,breakwater_brewing,american_amber_red_ale,,,,
6.1,oktoberfest,lagerheads_smokehouse_brewing_co,american_amber_red_ale,,,,
7.1,blue_whale_ale,pacific_coast_brewing_company,american_amber_red_ale,,,,
5.9,crackofnoon,the_beer_d_brewing_co,american_amber_red_ale,,,,
5.0,asquam_amber_ale,squam_brewing,american_amber_red_ale,,,,
7.0,blood_on_the_blade_red_ipa,backpocket_brewing,american_amber_red_ale,,,,
5.9,stump_splitter,six_corners_brew_works,american_amber_red_ale,,,,
5.5,peliroja,baja_brewing_company,american_amber_red_ale,,,,
,scottish_red,monterey_coast_brewing,american_amber_red_ale,,,,
6.0,vulcan_ale,cannery_brewing_company,american_amber_red_ale,,,,
6.0,absolutely_amber,bagby_beer_company,american_amber_red_ale,,,,
4.5,nouvelle_france_rouge,microbrasserie_nouvellefrance,american_amber_red_ale,,,,
5.4,angus_macdougal_s_amber,cascade_lakes_brewing_co,american_amber_red_ale,,,,
,mad_anthony_muddy_river_amber_ale,mad_anthony_brewing_company,american_amber_red_ale,,,,
,tutta_bella_amber,big_al_brewing,american_amber_red_ale,,,,
5.0,messag_re_red_ale,microbrasserie_nouvellefrance,american_amber_red_ale,,,,
6.5,sir_francis,casa_bruja,american_amber_red_ale,,,,
5.0,aggie_ale,olds_college_teaching_brewery,american_amber_red_ale,,,,
5.0,charmer,wayward_brewing,american_amber_red_ale,,,,
,spokamber,budge_brothers_brewery,american_amber_red_ale,,,,
,river_red,river_company_restaurant_brewery,american_amber_red_ale,,,,
5.5,mean_street,roak_brewing_co,american_amber_red_ale,,,,
6.5,brunehaut_organic_belgian_amber_ale,brasserie_de_brunehaut,american_amber_red_ale,,,,
6.2,elm_park_amber,wormtown_brewery,american_amber_red_ale,,,,
5.5,morena_ale,carneros_brewing_company,american_amber_red_ale,,,,
6.0,hyperion_red_ale,fogbelt_brewing_company,american_amber_red_ale,,,,
5.5,tommy_gun_red,hideout_brewing_company,american_amber_red_ale,,,,
6.5,javelin_ale,jw_dover_beer_wine_makers_supplies_black_box_brewing_co,american_amber_red_ale,,,,
6.2,camp_slap,grist_house_brewing,american_amber_red_ale,,,,
7.0,colorado_red,snowbank_brewing,american_amber_red_ale,,,,
6.0,postcards_from_dongola,greenbush_brewing_company,american_amber_red_ale,,,,
5.1,dedues_original_ale,cerveses_dedues_sl,american_amber_red_ale,,,,
,winter_soulstiz_robust_red_ale,kannah_creek_brewing_company,american_amber_red_ale,,,,
8.0,calico_rum_barrel_aged,ballast_point_brewing_company,american_amber_red_ale,,,,
5.2,rasen_bier_ambar,cervejaria_rasen_bier_ltda,american_amber_red_ale,,,,
5.0,smokehouse_amber,blue_tractor_bbq_brewery,american_amber_red_ale,,,,
6.7,virgil_ale,bahamian_brewery_beverage_co_ltd,american_amber_red_ale,,,,
5.7,uncle_billy_s_bitchin_camaro,uncle_billy_s_brew_que,american_amber_red_ale,,,,
6.2,vertical_drop_robust_red_ale,kannah_creek_brewing_company,american_amber_red_ale,,,,
6.5,tomashank,ormond_brewing_company,american_amber_red_ale,,,,
5.4,amber_wave,pacific_beach_ale_house,american_amber_red_ale,,,,
,oscar_red_dragon,tequesta_brewing_company,american_amber_red_ale,,,,
4.8,american_amber,wicklow_wolf_brewing_co,american_amber_red_ale,,,,
6.4,fire_king_ira,deschutes_brewery,american_amber_red_ale,,,,
6.0,noshow_amber,lenny_boy_brewing_co,american_amber_red_ale,,,,
5.0,rable_rouge,ferme_brasserie_schoune,american_amber_red_ale,,,,
6.0,the_live_bait_amber_ale,mudhook_brewing_company,american_amber_red_ale,,,,
4.9,scarlet_harlot,turtle_anarchy_brewing_company,american_amber_red_ale,,,,
6.2,sigtuna_red_ale,sigtuna_brygghus,american_amber_red_ale,,,,
5.2,aurora_amber,hopvine_brewing_company,american_amber_red_ale,,,,
,falls_tannin,tahquamenon_falls_brewery_pub,american_amber_red_ale,,,,
6.7,agoura_ale,ladyface_ale_companie,american_amber_red_ale,,,,
7.5,mornington_peninsula_imperial_amber,mornington_peninsula_brewery,american_amber_red_ale,,,,
5.7,brickhouse_red,brickhouse_brewery,american_amber_red_ale,,,,
9.0,very_special_ale,allentown_brew_works,american_amber_red_ale,,,,
,colonial_red,john_harvard_s_brewery_ale_house,american_amber_red_ale,,,,
4.6,unite_red,tool_shed_brewing,american_amber_red_ale,,,,
0.0,amber_guerre_ground_zero_beer,american_amber_red_ale,5,,,,
4.5,sun_spear,cigar_city_brewing,american_amber_red_ale,,,,
6.5,brekkefossenvann,hammerheart_brewing_company,american_amber_red_ale,,,,
8.5,imperial_smoked_amber,triple_c_brewing_co,american_amber_red_ale,,,,
5.6,nugget_ale,ruhstaller,american_amber_red_ale,,,,
5.0,jack_rabbit_red,big_texan_brewery,american_amber_red_ale,,,,
5.2,kallholmen_levande_ale,skellefte_bryggeri_ab,american_amber_red_ale,,,,
6.2,guava_ira,breakside_brewery,american_amber_red_ale,,,,
,doigt_de_dieu,brasserie_uberach,american_amber_red_ale,,,,
6.0,harvard_honey_ale,wigram_brewing_co,american_amber_red_ale,,,,
,convocation_tea_ale,lupine_brewing_company,american_amber_red_ale,,,,
5.0,jukebox_jazz,microbrasserie_jukebox,american_amber_red_ale,,,,
,little_soldier,ahnapee_brewery,american_amber_red_ale,,,,
5.0,crimson_ale,tun_tavern,american_amber_red_ale,,,,
6.4,hopped_out_red_ale,kaiju_beer,american_amber_red_ale,,,,
6.5,sweet_biscuit_amber_ale,prohibition_brewing_company,american_amber_red_ale,,,,
4.4,christmas_ale,electric_nurse_brewtrade_sweden_ab,american_amber_red_ale,,,,
4.4,north_coast_amber,thirsty_pagan_brewing,american_amber_red_ale,,,,
,el_toro_peach_flavored_ale,el_toro_brewing_co,american_amber_red_ale,,,,
4.0,ready_to_fly,shades_of_pale_brewing_company,american_amber_red_ale,,,,
5.1,alpha_w_chamomile,mill_house_brewing_company,american_amber_red_ale,,,,
6.5,mongrel,seventh_son_brewing_co,american_amber_red_ale,,,,
6.3,lamp_lighter_amber,barley_mow_brewing_company,american_amber_red_ale,,,,
5.8,flagstaff_agassiz_amber,flagstaff_brewing_company,american_amber_red_ale,,,,
8.9,imperial_glacial_amber,north_country_brewing,american_amber_red_ale,,,,
5.5,501_red_ale,sweet_mullets_brewing_co,american_amber_red_ale,,,,
5.2,mellow_mike,fiddlehead_brewing_company,american_amber_red_ale,,,,
8.0,krugher_brent_red_beer,krugher_brent,american_amber_red_ale,,,,
5.8,scarlet_night,demented_brewing_company,american_amber_red_ale,,,,
6.5,atlantic_antic_amber,sixpoint_brewery,american_amber_red_ale,,,,
5.5,amber_reign,maui_brewing_co,american_amber_red_ale,,,,
,nakeds_red,naked_brewing_company,american_amber_red_ale,,,,
7.0,der_drachenorden_l_ordre_du_dragon,kruhnen,american_amber_red_ale,,,,
,wild_rice_amber,northbound_brewpub,american_amber_red_ale,,,,
6.0,oakey_lafarge,green_man_brewery,american_amber_red_ale,,,,
5.9,bottlenectar,two_brothers_brewing_company,american_amber_red_ale,,,,
8.0,kettleface,columbia_kettle_works,american_amber_red_ale,,,,
6.1,smugglers_cove_agave_amber,thorn_street_brewery,american_amber_red_ale,,,,
7.2,the_reckoner,ethereal_brewing,american_amber_red_ale,,,,
6.3,bald_guy,columbia_kettle_works,american_amber_red_ale,,,,
5.0,drummond_gluten_free,something_brewing,american_amber_red_ale,,,,
,pub_ale,dostal_alley_brewpub,american_amber_red_ale,,,,
6.8,clifford_the_big_red_ale,books_brews,american_amber_red_ale,,,,
,esser_s_anniversary_ale,cross_plains_beer_company,american_amber_red_ale,,,,
4.5,wild_range_amber_ale,world_brews,american_amber_red_ale,,,,
9.5,westfield_river_big_red_barn,westfield_river_brewing_company,american_amber_red_ale,,,,
6.0,ginger_slap,palmetto_brewing_company,american_amber_red_ale,,,,
4.3,american_rye,buxton_brewery,american_amber_red_ale,,,,
6.1,dumb_luck_amber,lazy_boy_brewing,american_amber_red_ale,,,,
7.8,artigianale_italian_red_ale,amarcord_birra_artigianale_italiana,american_amber_red_ale,,,,
7.0,nestor_grade,castle_danger_brewery,american_amber_red_ale,,,,
5.2,redoubt_red,nw_peaks_brewery,american_amber_red_ale,,,,
5.6,barrio_red_cat_amber,barrio_brewing_company,american_amber_red_ale,,,,
7.2,cold_brew_red_ale,cigar_city_brewing,american_amber_red_ale,,,,
5.5,revolution_harbor_amber_ale,custom_tap_brews,american_amber_red_ale,,,,
11.0,barrel_aged_odin_s_beard,imperial_oak_brewing,american_amber_red_ale,,,,
5.0,naparbier_amber_ale,naparbier_sdad_coop,american_amber_red_ale,,,,
5.0,scandal_ale,pacific_western_brewing_company,american_amber_red_ale,,,,
6.9,dragoon,new_english_brewing_co,american_amber_red_ale,,,,
,mr_toad_s_wild_red_ale,old_market_pub_and_brewery,american_amber_red_ale,,,,
7.8,hop_test_1_ginger_red_ale,al_s_of_hampden_pizza_boy_brewing,american_amber_red_ale,,,,
6.0,hooligan_amber_ale,bentley_brewing_company_dark_horse_tavern,american_amber_red_ale,,,,
,revolution_red,martha_s_exchange,american_amber_red_ale,,,,
4.0,masswhole_hop_session,wormtown_brewery,american_amber_red_ale,,,,
,chunky_gal,tipping_point_brewery_tavern,american_amber_red_ale,,,,
6.1,red_emma_amber_ale,captured_by_porches_brewing_company,american_amber_red_ale,,,,
5.7,willimantic_fire_engine_red,willimantic_brewing_co,american_amber_red_ale,,,,
4.8,st_peter_s_amarillo_ale,st_peter_s_brewery_co_ltd,american_amber_red_ale,,,,
5.5,lunch_pail_ale,breaker_brewing_company,american_amber_red_ale,,,,
,amber_evl_ale,ellicottville_brewing_co,american_amber_red_ale,,,,
,reindeer_ale,triple_rock_brewery_alehouse,american_amber_red_ale,,,,
,archbishop_amber,st_francis_brewery_restaurant,american_amber_red_ale,,,,
,roosevelt_imperial_red,turner_alley_brewing,american_amber_red_ale,,,,
,victory_amber,oaken_barrel_brewing_company,american_amber_red_ale,,,,
,burnt_sugar_ale,river_horse_brewing_co,american_amber_red_ale,,,,
6.6,scratch_beer_199_2015_amber_ale,tr_egs_brewing_company,american_amber_red_ale,,,,
6.5,trouble_ahead_red,golden_road_brewing,american_amber_red_ale,,,,
5.0,trois_de_pique,linox,american_amber_red_ale,,,,
,winter_amber_ale,hops_grillhouse_brewery,american_amber_red_ale,,,,
4.8,sportsman_s_ale,uncle_buck_s_brewery_steakhouse,american_amber_red_ale,,,,
5.0,original_joe_s_red_ale,big_rock_brewery,american_amber_red_ale,,,,
4.7,pamlico_amber,fordham_brewing_company,american_amber_red_ale,,,,
5.7,hop_on,old_market_pub_and_brewery,american_amber_red_ale,,,,
8.6,imperial_redioactive,bottle_logic_brewing,american_amber_red_ale,,,,
4.5,ranga_premium_red_ale,ranga_brewing_co,american_amber_red_ale,,,,
4.9,kilt_lifter,appalachian_mountain_brewery,american_amber_red_ale,,,,
5.6,false_prophet,monkish_brewing_co,american_amber_red_ale,,,,
6.8,red_ipa,dust_bowl_brewing_company,american_amber_red_ale,,,,
4.7,red_electric_ira,sasquatch_brewing_company,american_amber_red_ale,,,,
6.5,salty_coconut_red_ale,sycamore_brewing,american_amber_red_ale,,,,
,red_truck_ale,big_ridge_brewing_co,american_amber_red_ale,,,,
5.0,oatmeal_amber,john_harvard_s_brewery_ale_house,american_amber_red_ale,,,,
,autumn_amber_ale,boylan_bridge_brewpub,american_amber_red_ale,,,,
9.6,jones,pinglehead_brewing_co_brewer_s_pizza,american_amber_red_ale,,,,
5.0,afterglow_aphrodisiac_ale,picaroons_brewing_co,american_amber_red_ale,,,,
5.0,dora_drawdy_drool,mount_dora_brewing,american_amber_red_ale,,,,
7.1,angry_troll_amber,broken_goblet_brewing_company,american_amber_red_ale,,,,
5.0,big_life_amber,sleeman_breweries_ltd,american_amber_red_ale,,,,
4.4,easter_ale,electric_nurse_brewtrade_sweden_ab,american_amber_red_ale,,,,
,antler_ale,okanagan_spring_brewery,american_amber_red_ale,,,,
5.0,molly_american_red_ale,new_helvetia_brewing_company,american_amber_red_ale,,,,
,route_34_red_ale,rogue_s_harbor_brewing,american_amber_red_ale,,,,
7.5,alley_way_amber,growlers,american_amber_red_ale,,,,
6.6,mountian_goat_rare_breed_india_red_ale,mountain_goat_beer_pty_ltd,american_amber_red_ale,,,,
6.8,double_red,ice_harbor_brewing_company,american_amber_red_ale,,,,
8.7,kim_jong_ale,free_will_brewing_co,american_amber_red_ale,,,,
4.6,arvada_red,arvada_beer_company,american_amber_red_ale,,,,
4.5,first_flight_amber_ale,flyers_restaurant_and_brewery,american_amber_red_ale,,,,
6.0,arctic_amber,rivertowne_pourhouse,american_amber_red_ale,,,,
4.3,river_rat_red,riverport_brewing_company,american_amber_red_ale,,,,
5.2,derby_gurl,device_brewing_co,american_amber_red_ale,,,,
5.6,nunu_bru,barrier_brewing_company,american_amber_red_ale,,,,
9.0,richter_s_revenge,fegley_s_bethlehem_brew_works,american_amber_red_ale,,,,
5.3,ripton_red,the_bobcat_caf_brewery,american_amber_red_ale,,,,
7.0,bring_the_hops,sun_king_brewing_company,american_amber_red_ale,,,,
6.8,defenders_of_freedom_choice_ale,erie_brewing_co,american_amber_red_ale,,,,
7.8,rubidus_red_ale,uncommon_brewers,american_amber_red_ale,,,,
5.0,white_oak_sunspear_with_coffee,cigar_city_brewing,american_amber_red_ale,,,,
5.2,lake_tahoe_crystal_bay_red_ale,mammoth_brewing_company,american_amber_red_ale,,,,
8.0,johnny_octane,panhead_custom_ales,american_amber_red_ale,,,,
5.6,ten_penny_nail,pecan_street_brewing,american_amber_red_ale,,,,
5.0,st_douard,frampton_brasse,american_amber_red_ale,,,,
,bagdad_ale,mcmenamins,american_amber_red_ale,,,,
6.5,barbarian_red_ale,cervecera_barbarian,american_amber_red_ale,,,,
5.5,rockingham_ale,rockingham_brewing_company,american_amber_red_ale,,,,
8.6,deranger_imperial_red_ale,laurelwood_public_house_brewery,american_amber_red_ale,,,,
5.0,330_amber_ale,diamondback_beer,american_amber_red_ale,,,,
5.0,eldred_rock_amber,haines_brewing_company,american_amber_red_ale,,,,
7.0,twisted_red,eight_bridges_brewing_co,american_amber_red_ale,,,,
,aframe_amber,house_of_brews,american_amber_red_ale,,,,
6.7,curiosity,rockaway_brewing_company,american_amber_red_ale,,,,
4.9,smoked_red,coast_brewing_company,american_amber_red_ale,,,,
5.3,genesee_brew_house_american_red,genesee_brew_house,american_amber_red_ale,,,,
4.5,texas_red_amber_ale,big_texan_brewery,american_amber_red_ale,,,,
6.9,yakima_scarlet,liberty_brewing,american_amber_red_ale,,,,
,beantown_ale,boston_beer_company_samuel_adams,american_amber_red_ale,,,,
6.9,gem_city_ruby,toxic_brewing_co,american_amber_red_ale,,,,
,big_10_red,great_dane_pub_brewing_company_downtown,american_amber_red_ale,,,,
,mount_washington_organic_amber_ale,peak_organic_brewing_company,american_amber_red_ale,,,,
5.4,cj_s_richhagg_red_ale,cj_s_brewing_company,american_amber_red_ale,,,,
5.0,lambree,lord_nelson_pub_brasserie_du_molard,american_amber_red_ale,,,,
5.2,revenuers_red_ale,catawba_brewing_co,american_amber_red_ale,,,,
,rocky_mountain_redhead,rocky_mountain_brewing,american_amber_red_ale,,,,
5.1,common_ale,7th_settlement_brewery,american_amber_red_ale,,,,
5.0,l_onore_de_grandmaison,microbrasserie_de_lile_dorl_ans,american_amber_red_ale,,,,
5.1,crimson_cascade,bicycle_craft_brewery,american_amber_red_ale,,,,
,twisted_stick_amber_ale,portneuf_valley_brewing,american_amber_red_ale,,,,
5.0,jazzfest_sugarcane_and_pecan_ale,three_notch_d_brewing_company,american_amber_red_ale,,,,
4.3,valley_girl,cambridge_brewing_company,american_amber_red_ale,,,,
4.5,american_style_red_ale,heist_brewery,american_amber_red_ale,,,,
,sherry_barrel_aged_gknight,oskar_blues_grill_brew,american_amber_red_ale,,,,
7.1,amber_management,broken_goblet_brewing_company,american_amber_red_ale,,,,
4.8,buck_it,black_donkey_brewing_ltd,american_amber_red_ale,,,,
5.7,scorned_hooker,calfkiller_brewing_company,american_amber_red_ale,,,,
5.2,ipswich_red_ale,ipswich_ale_brewery,american_amber_red_ale,,,,
4.7,kellys_amber_ale,kelly_s_brewpub,american_amber_red_ale,,,,
6.4,autohelm,rising_tide_brewing_company,american_amber_red_ale,,,,
5.0,seabright_amber,seabright_brewery,american_amber_red_ale,,,,
,fresh_hopped_harvest_ale,big_al_brewing,american_amber_red_ale,,,,
5.9,hop_crop_red_ale,bagby_beer_company,american_amber_red_ale,,,,
6.3,truckee_river_organic_red,great_basin_brewing_co,american_amber_red_ale,,,,
6.6,demon_days,triple_crossing_brewing,american_amber_red_ale,,,,
5.0,easy_amber,perth_brewing_co,american_amber_red_ale,,,,
5.9,keystone_v9,coors_brewing_company,american_amber_red_ale,,,,
5.7,charlotte,red_brick_station,american_amber_red_ale,,,,
9.3,head_east,pinglehead_brewing_co_brewer_s_pizza,american_amber_red_ale,,,,
5.3,moon_dog_amber,woodland_empire_ale_craft,american_amber_red_ale,,,,
,450_amber,first_magnitude_brewing_company,american_amber_red_ale,,,,
5.6,big_bear_amber_ale,stewart_s_brewing_co,american_amber_red_ale,,,,
4.2,revisionist_red_ale,marston_s_plc,american_amber_red_ale,,,,
4.9,state_budget_red_ale,the_run_of_the_mill_public_house_brewery,american_amber_red_ale,,,,
5.5,ole_prospector,bns_brewing_distilling_co,american_amber_red_ale,,,,
5.2,a_precarious_proposal,timeless_pints_brewing_company,american_amber_red_ale,,,,
4.0,augustus_amber_ale,desert_edge_brewery,american_amber_red_ale,,,,
5.2,3_cordilleras_mulata,3_cordilleras,american_amber_red_ale,,,,
,mt_abram_ale,gritty_mcduff_s_brewing_company,american_amber_red_ale,,,,
,callahan_red,callahan_s_pub_brewery,american_amber_red_ale,,,,
5.9,mile_high_mountain_ale,vancouver_island_brewery,american_amber_red_ale,,,,
5.8,hollow_tree,big_rock_urban_brewery_and_eatery,american_amber_red_ale,,,,
6.5,addlepated_ale,titletown_brewing_company,american_amber_red_ale,,,,
5.6,willimantic_ambeerlicious_american_ale,willimantic_brewing_co,american_amber_red_ale,,,,
6.0,szot_amber_ale,szot_microcervecera,american_amber_red_ale,,,,
6.0,frog_island_amber_ale,frog_island_brewing_company,american_amber_red_ale,,,,
5.5,mashcraft_red,mashcraft_brewing,american_amber_red_ale,,,,
7.5,you_only_live_once,yukon_brewing_company,american_amber_red_ale,,,,
5.0,wrangler_red_ale,freedom_s_edge_brewing_co,american_amber_red_ale,,,,
6.8,pride_red,northbound_brewpub,american_amber_red_ale,,,,
4.6,that_amber,that_brewery,american_amber_red_ale,,,,
5.5,pale_ale_rousse,microbrasserie_lalchimiste,american_amber_red_ale,,,,
5.5,radeau_red_ale,cooper_s_cave_ale_company,american_amber_red_ale,,,,
7.0,blood_shot_red,the_beer_company,american_amber_red_ale,,,,
6.7,barrel_aged_red_ale,bearwaters_brewing_co,american_amber_red_ale,,,,
8.5,velour_imperial_brett_red,bluejacket_arsenal_restaurant,american_amber_red_ale,,,,
5.0,unobtanium_intrepid_amber_ale,boxing_rock_brewing_co,american_amber_red_ale,,,,
6.2,big_ass_red,the_lab_brewing_co,american_amber_red_ale,,,,
5.5,louis_xvii,brasseurs_du_petitsault,american_amber_red_ale,,,,
9.0,king_caspian,block_15_brewery_restaurant,american_amber_red_ale,,,,
7.0,fryingpan,puyallup_river_brewing,american_amber_red_ale,,,,
5.3,duluth_red_ale,fitger_s_brewhouse,american_amber_red_ale,,,,
6.1,red_tide_amber,astoria_brewing_company_wet_dog_cafe,american_amber_red_ale,,,,
6.0,cerveza_jerome_andean_red_ale,cerveza_jerome,american_amber_red_ale,,,,
,northampton_clifford,northampton_brewery,american_amber_red_ale,,,,
5.0,mummer_s_brew,quidi_vidi_brewing_company,american_amber_red_ale,,,,
,crimson_pride,palouse_falls_brewing_company,american_amber_red_ale,,,,
10.0,odin_s_beard,imperial_oak_brewing,american_amber_red_ale,,,,
